stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
11137,1137,NORTHCLIFF DR @ OLD HARSHMAN ST,,39.779098,-84.122354,,,,,0
11138,1138,OLD HARSHMAN ST @ SPRINGFIELD PIKE,Old Harshman Rd & Unnamed,39.781123,-84.120911,,,,,0
11139,1139,SPRINGFIELD PIKE @ 5551 SPRINGFIELD,SPRINGFIELD ST & HERITAGE POINT DR,39.785368,-84.113924,,,,,0
11140,1140,SPRINGFIELD PIKE @ PHYLLIS AV,,39.786947,-84.111299,,,,,0
11143,1143,SPRINGFIELD PIKE @ 5617 SPRINGFIELD,Springfield Pike & Huberville Av,39.787374,-84.110642,,,,,0
11144,1144,SPRINGFIELD PIKE @ 5551 SPRINGFIELD,SPRINGFIELD ST & HERITAGE POINT DR,39.785565,-84.113807,,,,,0
11145,1145,HARSHMAN ST @ SPRINGFIELD PIKE,,39.781165,-84.121072,,,,,0
11146,1146,HARSHMAN ST @ NORTHCLIFF DR,,39.7793,-84.122097,,,,,0
11147,1147,NORTHCLIFF DR @ COURTNEY DR,,39.779566,-84.124424,,,,,0
11148,1148,NORTHCLIFF DR @ GLENDEAN AV,,39.779925,-84.126615,,,,,0
11149,1149,NORTHCLIFF DR @ SPRINGFIELD PIKE,,39.780463,-84.129653,,,,,0
11150,1150,SPRINGFIELD PIKE @ SOMERSET AV,,39.77996,-84.132647,,,,,0
11151,1151,SPRINGFIELD PIKE @ KIMBOLTON AV,,39.779414,-84.13479,,,,,0
11152,1152,SPRINGFIELD PIKE @ SMITHVILLE RD,,39.77857,-84.137978,,,,,0
11153,1153,SPRINGFIELD PIKE @ MCFADDEN AV,,39.776257,-84.142681,,,,,0
11154,1154,SPRINGFIELD PIKE @ SAN JOSE AVE,,39.775621,-84.143781,,,,,0
11155,1155,SPRINGFIELD PIKE @ WESLEY ST,,39.773616,-84.147226,,,,,0
11156,1156,SPRINGFIELD PIKE @ WOODLEY RD,,39.772587,-84.149014,,,,,0
11157,1157,SPRINGFIELD PIKE @ TOWN ST,,39.771559,-84.150786,,,,,0
11158,1158,SPRINGFIELD PIKE @ N IRWIN ST,,39.770911,-84.151894,,,,,0
11159,1159,SPRINGFIELD PIKE @ N JERSEY ST,,39.769611,-84.154078,,,,,0
11160,1160,SPRINGFIELD PIKE @ E 1ST ST,,39.768339,-84.156311,,,,,0
11161,1161,E 1ST ST @ N FINDLAY ST,,39.768077,-84.15786,,,,,0
11162,1162,E 1ST ST @ N TORRENCE ST,,39.7676,-84.160633,,,,,0
11163,1163,E 1ST ST @ BURLINGTON AV,,39.767279,-84.162658,,,,,0
11164,1164,E 1ST ST @ BRENNER AV,,39.767003,-84.164355,,,,,0
11165,1165,E 1ST ST @ STAINTON AV,,39.766707,-84.166254,,,,,0
11166,1166,E 1ST ST @ N TERRY ST,,39.765797,-84.172032,,,,,0
11167,1167,E 1ST ST @ KEOWEE ST,,39.765111,-84.176165,,,,,0
11168,1168,E MONUMENT AV @ RIVER CORRIDOR,Hwy 4 & E Monument Av,39.764952,-84.186068,,,,,0
11169,1169,E MONUMENT AV @ N ST CLAIR ST,E Monument Av & Hwy 4,39.764458,-84.189071,,,,,0
11178,1178,N GETTYSBURG AV @ CORNELL DR,,39.778172,-84.253639,,,,,0
11179,1179,N GETTYSBURG AV @ LORI SUE AV,N Gettysburg Av & Necco Av,39.780139,-84.253562,,,,,0
11180,1180,N GETTYSBURG AV @ BLUEBERRY AV,N Gettysburg Av & Blueberry Av,39.781469,-84.253577,,,,,0
11182,1182,N GETTYSBURG AV @ KINGS HWY,,39.78355,-84.253843,,,,,0
11183,1183,N GETTYSBURG AV @ BLUEBERRY AV,,39.781608,-84.253822,,,,,0
11205,1205,STATE HWY 48 @ SPRING VALLEY PIK,,39.61338,-84.160106,,,,,0
11206,1206,STATE HWY 48 @ 848 STATE HWY 48,,39.615544,-84.159958,,,,,0
11207,1207,STATE HWY 48 @ LOGANWOOD DR,,39.619916,-84.159542,,,,,0
11211,1211,STATE HWY 48 @ 138 STATE HWY 48,,39.624623,-84.159195,,,,,0
11212,1212,STATE HWY 48 @ MARTHA AV,,39.62583,-84.159086,,,,,0
11213,1213,STATE HWY 48 @ FRANKLIN ST,,39.628913,-84.158807,,,,,0
11215,1215,STATE HWY 48 @ IRON GATE PARK DR,,39.631665,-84.158571,,,,,0
11216,1216,STATE HWY 48 @ 166 STATE HWY 48,,39.632964,-84.158462,,,,,0
11217,1217,STATE HWY 48 @ BRADSTREET RD,,39.635148,-84.158278,,,,,0
11218,1218,STATE HWY 48 @ ZENGEL DR,,39.637981,-84.157969,,,,,0
11219,1219,STATE HWY 48 @ ELMWOOD DR,,39.641331,-84.157655,,,,,0
11221,1221,STATE HWY 48 @ FIRESIDE DR,,39.652838,-84.156923,,,,,0
11222,1222,STATE HWY 48 @ N VILLAGE DR,,39.655512,-84.157088,,,,,0
11223,1223,FAR HILLS AV @ WHIPP RD,,39.65961,-84.157712,,,,,0
11224,1224,FAR HILLS AV @ BROOKMONT RD,,39.66157,-84.158682,,,,,0
11225,1225,FAR HILLS AV @ 5692 FAR HILLS AV,,39.663887,-84.159998,,,,,0
11226,1226,FAR HILLS AV @ SUNNYRIDGE LN,,39.666027,-84.161331,,,,,0
11227,1227,FAR HILLS AV @ RAHN RD,,39.669245,-84.16281,,,,,0
11228,1228,MONUMENT AV @ MAIN ST,,39.7637,-84.1939,,,,,0
11229,1229,MONUMENT AV @ N WILKINSON ST,Hwy 4 & W Monument Av,39.763309,-84.19623,,,,,0
11231,1231,RIVERVIEW AV @ CENTRAL AV,,39.763435,-84.203794,,,,,0
11233,1233,SALEM AV @ PLYMOUTH AV,,39.764218,-84.206748,,,,,0
11234,1234,SALEM AV @ SUPERIOR AV,,39.76546,-84.207866,,,,,0
11236,1236,SALEM AV @ GRAND AV,,39.7676,-84.2098,,,,,0
11237,1237,SALEM AV @ NORTH AV,,39.76882,-84.21099,,,,,0
11238,1238,SALEM AV @ NEAL AV,,39.7703,-84.2124,,,,,0
11240,1240,SALEM AV @ HARVARD BLVD,,39.7721,-84.214,,,,,0
11241,1241,SALEM AV @ MANHATTAN AV,,39.773111,-84.214993,,,,,0
11243,1243,SALEM AV @ DELAWARE AV,Hwy 49 & Delaware Av,39.776394,-84.217858,,,,,0
11244,1244,SALEM AV @ WABASH AV,Hwy 49 & Wabash Av,39.778034,-84.219381,,,,,0
11247,1247,SALEM AV @ EMERSON AV,,39.7807,-84.2228,,,,,0
11248,1248,SALEM AV @ RUGBY RD,,39.7819,-84.2246,,,,,0
11249,1249,SALEM AV @ CATALPA DR,,39.782829,-84.226131,,,,,0
11250,1250,SALEM AV @ RAVENWOOD AV,Hwy 49 & Auburn Av,39.783442,-84.22698,,,,,0
11252,1252,SALEM AV @ ELSMERE AV,,39.785257,-84.230197,,,,,0
11253,1253,SALEM AV @ BENSON DR,,39.786361,-84.232451,,,,,0
11254,1254,SALEM AV @ PHILADELPHIA DR,,39.787251,-84.234304,,,,,0
11255,1255,SALEM AV @ BENTON AV,,39.7887,-84.2375,,,,,0
11256,1256,SALEM AV @ STANHOPE AV,,39.7893,-84.2388,,,,,0
11259,1259,SALEM AV @ HILLCREST AV,Salem Av & W Hillcrest Av,39.790572,-84.240911,,,,,0
11260,1260,SALEM AV @ 3470 SALEM AV,Salem Av & Hwy 49,39.792201,-84.243483,,,,,0
11261,1261,SALEM AV @ KLEPINGER RD,Salem Av & Fairport Av,39.793252,-84.245053,,,,,0
11262,1262,SALEM AV @ FAIRPORT AV,,39.7943,-84.2466,,,,,0
11264,1264,SALEM AV @ FALMOUTH AV,,39.7963,-84.2496,,,,,0
11265,1265,SALEM AV @ SIEBENTHALER AV,Hwy 49 & Salem Av,39.797767,-84.251769,,,,,0
11266,1266,SALEM AV @ EVANSVILLE AV,,39.7998,-84.253,,,,,0
11267,1267,SALEM AV @ DETROIT AV,Salem Pike & Detroit Av,39.801601,-84.253747,,,,,0
11268,1268,SALEM AV @ ANNAPOLIS AV,,39.8035,-84.2548,,,,,0
11269,1269,SALEM AV @ WOLF RD,Hwy 49 & Salem Pike,39.805274,-84.25642,,,,,0
11271,1271,SALEM AV @ MEADOW DR,,39.807,-84.2592,,,,,0
11273,1273,SALEM @ FAIRGREEN,Hwy 49 & Fairgreen Av,39.80871,-84.261921,,,,,0
11276,1276,SALEM AV @ MEADOW DR,SALEM AVE & MEADOW DR,39.807209,-84.259934,,,,,0
11278,1278,SALEM AV @ ANNAPOLIS AV,,39.8037,-84.255177,,,,,0
11279,1279,SALEM AV @ CURUNDU AV,,39.802265,-84.254304,,,,,0
11280,1280,SALEM AV @ N GETTYSBURG AV,,39.800063,-84.253355,,,,,0
11281,1281,SALEM AV @ FREE PIKE,,39.798326,-84.252538,,,,,0
11282,1282,SALEM AV @ WENTWORTH AV,,39.797384,-84.251594,,,,,0
11283,1283,SALEM AV @ FALMOUTH AV,,39.79637,-84.249966,,,,,0
11285,1285,SALEM AV @ FAIRPORT AV,,39.794175,-84.24675,,,,,0
11286,1286,SALEM AV @ KLEPINGER RD,SALEM AVE & KLEPINGER RD,39.792721,-84.24473,,,,,0
11287,1287,SALEM AV @ 3470 SALEM AV,,39.79185,-84.243411,,,,,0
11288,1288,SALEM AV @ HILLCREST AV,,39.790977,-84.241969,,,,,0
11289,1289,SALEM AV @ 3032 SALEM AV,,39.789967,-84.240342,,,,,0
11291,1291,SALEM AV @ PARKHILL DR,,39.78894,-84.238245,,,,,0
11292,1292,SALEM AV @ TENNYSON AV,,39.788121,-84.236405,,,,,0
11293,1293,SALEM AV @ PHILADELPHIA DR,,39.787076,-84.234507,,,,,0
11294,1294,SALEM AV @ BENSON DR,,39.786083,-84.232291,,,,,0
11295,1295,SALEM AV @ ELSMERE AV,,39.785308,-84.230577,,,,,0
11296,1296,SALEM AV @ MALVERN AV,,39.784388,-84.22881,,,,,0
11297,1297,SALEM AV @ RAVENWOOD AV,,39.783252,-84.227037,,,,,0
11298,1298,SALEM AV @ CATALPA DR,Hwy 49 & Catalpa Dr,39.78248,-84.225788,,,,,0
11299,1299,SALEM AV @ EMERSON AV,,39.780841,-84.22331,,,,,0
11300,1300,SALEM AV @ VASSAR DR,,39.779655,-84.221448,,,,,0
11302,1302,SALEM AV @ WABASH AV,,39.777746,-84.219506,,,,,0
11303,1303,SALEM AV @ CORNELL DR,,39.776765,-84.218591,,,,,0
11304,1304,SALEM AV @ PRINCETON DR,,39.775422,-84.217268,,,,,0
11305,1305,SALEM AV @ DARTMOUTH DR,,39.773851,-84.215857,,,,,0
11306,1306,SALEM AV @ HARVARD BLVD,,39.772409,-84.214572,,,,,0
11307,1307,SALEM AV @ YALE AV,,39.771184,-84.21345,,,,,0
11308,1308,SALEM AV @ CAMBRIDGE AV,,39.770214,-84.212507,,,,,0
11309,1309,SALEM AV @ OXFORD AV,,39.769268,-84.211672,,,,,0
11310,1310,SALEM AV @ GRAND AV,,39.767801,-84.210331,,,,,0
11312,1312,SALEM AV @ BERM ST,,39.765174,-84.207909,,,,,0
11313,1313,SALEM AV @ EDGEWOOD AV,SALEM AVE & EDGEWOOD AVE,39.764068,-84.206946,,,,,0
11314,1314,SALEM AV @ RIVERVIEW AV,,39.762439,-84.205337,,,,,0
11319,1319,W 4TH ST @ WILKINSON ST,W 4TH ST & S WILKINSON ST,39.757567,-84.194944,,,,,0
11320,1320,W 4TH ST @ PERRY ST,,39.757282,-84.197041,,,,,0
11321,1321,W 4TH ST @ ST MARYS ST,,39.756908,-84.198847,,,,,0
11322,1322,W 4TH ST @ 340 W 4TH ST,,39.755975,-84.200127,,,,,0
11323,1323,GERMANTOWN ST @ GERMANTOWN ST,Hwy 4 & Norwood Av,39.753734,-84.203491,,,,,0
11324,1324,GERMANTOWN ST @ EDWIN C MOSES BLVD,Norwood Av & Miami Blvd,39.753161,-84.205185,,,,,0
11325,1325,NORWOOD AV @ HORACE ST,,39.752707,-84.207041,,,,,0
11326,1326,NORWOOD AV @ MOUND ST,,39.752508,-84.208908,,,,,0
11327,1327,MOUND ST @ GERMANTOWN ST,,39.750444,-84.208986,,,,,0
11332,1332,GERMANTOWN ST @ S PAUL LAWRENCE,,39.74712,-84.217586,,,,,0
11333,1333,GERMANTOWN @ EUCLID,Germantown St & S Euclid Av,39.746121,-84.220385,,,,,0
11334,1334,GERMANTOWN ST @ DANNER AV,Hwy 4 & Danner Av,39.745628,-84.221715,,,,,0
11336,1336,LAKEVIEW AV @ CLEMENT AV,,39.74457,-84.22738,,,,,0
11337,1337,LAKEVIEW AV @ RANDOLPH ST,,39.743991,-84.229001,,,,,0
11338,1338,LAKEVIEW AV @ DENNISON AV,,39.743664,-84.229955,,,,,0
11339,1339,LAKEVIEW AV @ ADELITE AV,,39.743,-84.231955,,,,,0
11340,1340,LAKEVIEW AV @ CLIFTON DR,,39.742301,-84.233554,,,,,0
11341,1341,LAKEVIEW AV @ ELEANOR AV,,39.741439,-84.235876,,,,,0
11342,1342,LAKEVIEW AV @ RUTH AV,,39.740996,-84.237273,,,,,0
11343,1343,LAKEVIEW AV @ DEARBORN AV,Lakeview Av & Dearborn Av,39.74026,-84.239012,,,,,0
11345,1345,MCARTHUR AV @ SAGE AV,Sage Av & Mc Arthur Av,39.737662,-84.240218,,,,,0
11347,1347,MCARTHUR AV @ YERGAN CT,Mc Arthur Av & Yergan Ct,39.735689,-84.240154,,,,,0
11349,1349,MCARTHUR AV @ HEARTSOUL DR,Mc Arthur Av & Tubman Av,39.734128,-84.240092,,,,,0
11350,1350,MCARTHUR AV @ NICHOLAS RD,Mc Arthur Av & Nicholas Rd,39.732477,-84.239982,,,,,0
11352,1352,NICHOLAS RD @ 3047 NICHOLAS RD,Nicholas Rd & Millicent Av,39.732463,-84.243431,,,,,0
11353,1353,NICHOLAS RD @ STOLZ AV,Nicholas Rd & Stolz Av,39.732524,-84.244844,,,,,0
11361,1361,S GETTYSBURG AV @ NICHOLAS RD,,39.731154,-84.252575,,,,,0
11363,1363,NICHOLAS RD @ 3940 NICHOLAS RD,NICHOLAS RD & S GETTYSBURG AVE,39.731288,-84.250242,,,,,0
11365,1365,NICHOLAS RD @ ALMORE ST,,39.732015,-84.247159,,,,,0
11366,1366,NICHOLAS RD @ STOLZ AV,,39.732322,-84.244883,,,,,0
11367,1367,NICHOLAS RD @ 3048 NICHOLAS RD,,39.732272,-84.243339,,,,,0
11369,1369,NICHOLAS RD @ MCARTHUR AV,,39.732306,-84.240117,,,,,0
11370,1370,MCARTHUR AV @ HEARTSOUL DR,,39.733603,-84.239702,,,,,0
11372,1372,MCARTHUR AV @ WOLVERINE DR,MCARTHUR AVE & WOLVERINE AVE,39.735863,-84.239798,,,,,0
11373,1373,MCARTHUR AV @ SAGE AV,,39.737305,-84.239794,,,,,0
11374,1374,MCARTHUR AV @ GERMANTOWN ST,,39.738489,-84.239844,,,,,0
11375,1375,LAKEVIEW AV @ DEARBORN AV,,39.740154,-84.239168,,,,,0
11376,1376,LAKEVIEW AV @ RUTH AV,,39.7407,-84.237444,,,,,0
11377,1377,LAKEVIEW AV @ ELEANOR AV,,39.741143,-84.236169,,,,,0
11378,1378,LAKEVIEW AV @ CLIFTON DR,,39.741977,-84.233987,,,,,0
11379,1379,LAKEVIEW AV @ ADELITE AV,,39.742713,-84.232118,,,,,0
11381,1381,LAKEVIEW AV @ RANDOLPH ST,,39.74374,-84.229274,,,,,0
11382,1382,LAKEVIEW AV @ CLEMENT AV,,39.744412,-84.227578,,,,,0
11384,1384,GERMANTOWN ST @ DANNER AV,,39.745129,-84.222518,,,,,0
11385,1385,GERMANTOWN @ EUCLID,,39.74585,-84.22061,,,,,0
11386,1386,GERMANTOWN ST @ S PAUL LAWRENCE,,39.746802,-84.218046,,,,,0
11388,1388,GERMANTOWN ST @ S BROADWAY ST,,39.747931,-84.215134,,,,,0
11390,1390,GERMANTOWN ST @ KRUG ST,,39.749031,-84.212238,,,,,0
11393,1393,MOUND ST @ NORWOOD AV,,39.752344,-84.208953,,,,,0
11394,1394,NORWOOD AV @ 334 NORWOOD AV,,39.75261,-84.207053,,,,,0
11395,1395,GERMANTOWN ST @ S EDWIN C MOSES,,39.752859,-84.205591,,,,,0
11396,1396,GERMANTOWN ST @ S EDWIN C MOSES,,39.753587,-84.203355,,,,,0
11397,1397,W 5TH ST @ S ST MARYS ST,,39.755519,-84.198327,,,,,0
11398,1398,W 5TH ST @ S PERRY ST,Hwy 4 & S Perry St,39.755759,-84.196617,,,,,0
11399,1399,W 5TH ST @ WILKINSON ST,W 5th St & S Wilkinson St,39.756073,-84.194639,,,,,0
11401,1401,LAKEVIEW AV @ BURWOOD AV,,39.740354,-84.242407,,,,,0
11403,1403,LAKEVIEW AV @ FLEETFOOT DR,,39.740316,-84.244894,,,,,0
11404,1404,LAKEVIEW AV @ MT.CLAIR AV,,39.740322,-84.247176,,,,,0
11405,1405,LAKEVIEW AV @ BOWIE DR,,39.740396,-84.248556,,,,,0
11406,1406,LAKEVIEW AV @ LAKESIDE DR,LAKEVIEW AVE & HOME AVE,39.74057,-84.249877,,,,,0
11410,1410,LAKEVIEW AV @ LA SALLE DR,LAKEVIEW AVE & LASALLE DR,39.740213,-84.24924,,,,,0
11411,1411,LAKEVIEW AV @ MOUNT CLAIR AV,LAKEVIEW AVE & MOUNT CLAIR AVE,39.740172,-84.246979,,,,,0
11412,1412,LAKEVIEW AV @ FLEETFOOT AV,,39.740183,-84.245242,,,,,0
11414,1414,LAKEVIEW AV @ BURWOOD AV,,39.740159,-84.242676,,,,,0
11416,1416,CURUNDU AV @ SALEM AV,,39.802021,-84.254757,,,,,0
11418,1418,CURUNDU AV @ JASON AV,,39.801922,-84.258623,,,,,0
11419,1419,CURUNDU AV @ PARKFIELD PL,,39.801925,-84.260468,,,,,0
11420,1420,CURUNDU AV @ MARLIN AV,,39.801841,-84.264199,,,,,0
11421,1421,CURUNDU AV @ NEVADA AV,,39.801534,-84.267179,,,,,0
11422,1422,CURUNDU AV @ BRUMBAUGH BLVD,,39.801314,-84.268277,,,,,0
11423,1423,BRUMBAUGH @ FREEPIKE,,39.798093,-84.268336,,,,,0
11424,1424,FREE PIKE @ HERMOSA DR,,39.797837,-84.270135,,,,,0
11425,1425,FREE PIKE @ DENLINGER RD,,39.797822,-84.273209,,,,,0
11426,1426,FREE PIKE @ DARIEN DR,,39.797801,-84.277466,,,,,0
11428,1428,FREE PIKE @ DENGER DR,,39.797645,-84.288165,,,,,0
11429,1429,FREE PIKE @ OLIVE RD,FREE PIKE & RAMP,39.797607,-84.291924,,,,,0
11439,1439,E MAIN ST @ 307 E MAIN ST,,39.797933,-84.305815,,,,,0
11440,1440,E MAIN ST @ SUNRISE AV,,39.797524,-84.308092,,,,,0
11441,1441,W MAIN ST @ S BROADWAY ST,,39.797545,-84.311055,,,,,0
11447,1447,S BROADWAY ST @ 133 N BROADWAY S,,39.794882,-84.311538,,,,,0
11448,1448,S BROADWAY ST @ PARK DR,,39.79289,-84.31155,,,,,0
11449,1449,S BROADWAY ST @ STRADER DR,,39.790998,-84.311554,,,,,0
11450,1450,S BROADWAY ST @ W TROTWOOD BLVD,,39.789351,-84.311544,,,,,0
11451,1451,E TROTWOOD BLVD @ S BROADWAY S,,39.788796,-84.310954,,,,,0
11453,1453,E TROTWOOD BLVD @ STUBBS DR,,39.788865,-84.306644,,,,,0
11455,1455,STUBBS DR @ TRUDY AV,,39.79113,-84.305661,,,,,0
11457,1457,WHISPERING @ SPARKS,,39.793789,-84.304697,,,,,0
11458,1458,SPARKS ST @ TRUDY AV,,39.791081,-84.304747,,,,,0
11460,1460,E TROTWOOD BLVD @ STUBBS DR,,39.789033,-84.30601,,,,,0
11462,1462,E TROTWOOD BLVD @ S BROADWAY ST,W Trotwood Blvd & N Union Rd,39.788875,-84.311152,,,,,0
11463,1463,S BROADWAY ST @ STRADER DR,,39.791505,-84.311381,,,,,0
11465,1465,S BROADWAY ST @ 132 S BROADWAY S,,39.795015,-84.311366,,,,,0
11470,1470,E MAIN ST @ SUNRISE AV,,39.7974,-84.308287,,,,,0
11471,1471,E MAIN ST @ COFFMAN AV,,39.797686,-84.306719,,,,,0
11483,1483,FREE PIKE @ 5764 FREE PIKE,,39.797516,-84.287768,,,,,0
11485,1485,FREE PIKE @ DARIEN DR,,39.797647,-84.277583,,,,,0
11486,1486,FREE PIKE @ DENLINGER RD,,39.7977,-84.273483,,,,,0
11487,1487,FREE PIKE @ GLEN HELEN RD,FREE PIKE & HERMOSA DR,39.797715,-84.270137,,,,,0
11488,1488,BRUMBAUGH @ FREEPIKE,BRUMBAUGH BLVD & DARIEN DR,39.798192,-84.268017,,,,,0
11489,1489,BRUMBAUGH BLVD @ CURUNDU AV,BRUMBAUGH BLVD & CURUNDU AVE,39.80111,-84.268237,,,,,0
11490,1490,CURUNDU AV @ NEVADA AV,,39.801327,-84.26754,,,,,0
11491,1491,CURUNDU AV @ MYRON AV,,39.801703,-84.264986,,,,,0
11492,1492,CURUNDU AV @ PARKFIELD PL,,39.801851,-84.260694,,,,,0
11493,1493,CURUNDU AV @ JASON AV,,39.801889,-84.258599,,,,,0
11495,1495,CURUNDU AV @ SALEM AV,,39.801943,-84.254336,,,,,0
11497,1497,ALEX RD @ INDIAN TRL,,39.645464,-84.243044,,,,,0
11498,1498,ALEX RD @ ELM ST,,39.647763,-84.242861,,,,,0
11499,1499,ALEX RD @ ELMWOOD PARK DR,,39.650242,-84.242651,,,,,0
11500,1500,ALEX RD @ PROGRESS DR,,39.653813,-84.242348,,,,,0
11501,1501,ALEX RD @ FAME RD,,39.656159,-84.242157,,,,,0
11503,1503,ALEX RD @ S BRIDLE LN,,39.661238,-84.241721,,,,,0
11504,1504,ALEX RD @ LIBERTY LN,,39.665198,-84.241377,,,,,0
11505,1505,ALEX RD @ GIBBONS RD,,39.667746,-84.241066,,,,,0
11506,1506,ALEX RD @ A/F SAVOY AV,,39.670135,-84.240879,,,,,0
11507,1507,ALEX RD @ KIMBERLY LN,S ALEX RD & KIMBERLY LN,39.673385,-84.24079,,,,,0
11508,1508,KIMBERLY LN @ W ALEX BELL RD,,39.674945,-84.237558,,,,,0
11509,1509,W ALEXNDRSVLE BELLBR @ 1030 W AL,,39.674535,-84.236062,,,,,0
11510,1510,W ALEXNDRSVLE BELLBR @ STUDENT D,,39.673836,-84.229058,,,,,0
11511,1511,W ALEXNDRSVLE BELLBR @ EDA AVE,,39.673476,-84.225074,,,,,0
11512,1512,SPRINGBORO PIKE @ 5790 SPRINGBOR,,39.674176,-84.221672,,,,,0
11513,1513,SPRINGBORO PIKE @ 5770 SPRINGBOR,,39.675463,-84.221562,,,,,0
11515,1515,SPRINGBORO PK  @  JOMAR AVE,,39.684957,-84.220734,,,,,0
11516,1516,SELLARS RD @ 2835 SELLARS RD,,39.688192,-84.222207,,,,,0
11517,1517,SELLARS RD @ PORTAGE RD,Sellars Rd & I 75,39.687901,-84.227544,,,,,0
11518,1518,SELLARS RD @ VENETIAN WAY,,39.687632,-84.235579,,,,,0
11521,1521,VANCE RD @ PINNACLE RD,,39.694348,-84.240455,,,,,0
11522,1522,PINNACLE RD @ HICKORY CREEK NURS,,39.696586,-84.243906,,,,,0
11523,1523,PINNACLE RD @ PINNACLE PARK DR,,39.696547,-84.247041,,,,,0
11524,1524,S GETTYSBURG AV @ CAYLOR RD,S GETTYSBURG AVE & GUTHRIE RD,39.707789,-84.251512,,,,,0
11525,1525,S GETTYSBURG AV @ STONEY HOLLOW,S GETTYSBURG AVE & GUTHRIE RD,39.710386,-84.251542,,,,,0
11526,1526,S GETTYSBURG AV @ 2560 S GETTYSB,S GETTYSBURG AVE & GUTHRIE RD,39.712599,-84.251571,,,,,0
11527,1527,S GETTYSBURG AV @ GUTHRIE RD,S GETTYSBURG AVE & GUTHRIE RD,39.720496,-84.25205,,,,,0
11529,1529,S GETTYSBURG AV @ 1816 S GETTYSB,,39.728836,-84.252517,,,,,0
11531,1531,GETTYSBURG @ GERMANTOWN,,39.734831,-84.252628,,,,,0
11532,1532,S GETTYSBURG AV @ 806 S GETTYSBU,S Gettysburg Av & Germantown St,39.736501,-84.252719,,,,,0
11533,1533,S GETTYSBURG AV @ LAKESIDE DR,,39.740063,-84.252921,,,,,0
11535,1535,S GETTYSBURG AV @ RAMP 35,S Gettysburg Av & Kenesaw Av,39.743408,-84.252925,,,,,0
11536,1536,S GETTYSBURG AV @ MCCALL ST,,39.746616,-84.252974,,,,,0
11540,1540,S GETTYSBURG AV @ MCCALL ST,S GETTYSBURG AVE & MCCALL ST,39.746811,-84.253272,,,,,0
11541,1541,S GETTYSBURG AV @ KENESAW AV,,39.743624,-84.253147,,,,,0
11543,1543,S GETTYSBURG AV @ LAKESIDE DR,,39.740233,-84.253104,,,,,0
11544,1544,S GETTYSBURG AV @ 807 S GETTYSBU,,39.736702,-84.253078,,,,,0
11545,1545,S GETTYSBURG AV @ GERMANTOWN ST,S GETTYSBURG AVE & GERMANTOWN ST,39.734336,-84.253098,,,,,0
11546,1546,S GETTYSBURG AV @ NICHOLAS RD,,39.731351,-84.252834,,,,,0
11547,1547,S GETTYSBURG AV @ 1931 MONDAY PRGRM,,39.729111,-84.252765,,,,,0
11549,1549,S GETTYSBURG AV @ FRYTOWN RD,S GETTYSBURG AVE & FRYTOWN RD,39.717131,-84.252877,,,,,0
11550,1550,S GETTYSBURG AV @ STONY HOLLOW,S GETTYSBURG AVE & GUTHRIE RD,39.710349,-84.252789,,,,,0
11551,1551,S GETTYSBURG AV @ CAYLOR RD,S GETTYSBURG AVE & GUTHRIE RD,39.707859,-84.2527,,,,,0
11552,1552,PINNACLE RD @ 3680 PINNACLE RD,Pinnacle Rd & Unnamed,39.696618,-84.248486,,,,,0
11555,1555,VANCE RD @ PARALLEL RD,Vance Rd & Paris Dr,39.692114,-84.239873,,,,,0
11557,1557,SELLARS RD @ BEECHGROVE RD,MAIN ST & BEECHGROVE RD,39.687206,-84.236128,,,,,0
11558,1558,SELLARS RD @ DRYDEN RD,,39.688137,-84.225004,,,,,0
11559,1559,SELLARS RD @ SPRINGBORO PIKE,,39.688363,-84.221563,,,,,0
11560,1560,SPRINGBORO PK @ S DIXIE HWY (JOMAR),,39.685159,-84.220979,,,,,0
11562,1562,SPRINGBORO PIKE @ 5747 SPRINGBOR,,39.675705,-84.221788,,,,,0
11564,1564,W ALEXNDRSVLE BELLBR @ EDA DR,,39.673613,-84.225178,,,,,0
11565,1565,W ALEXNDRSVLE BELLBR @ STUDENT D,,39.673936,-84.228682,,,,,0
11566,1566,W ALEXNDRSVLE BELLBR @ 600 W ALE,,39.67439,-84.235232,,,,,0
11567,1567,KIMBERLY LN @ W ALEXNDRSVLE BELL,,39.674875,-84.237991,,,,,0
11568,1568,ALEX RD @ REGAL AV,,39.671324,-84.240917,,,,,0
11569,1569,ALEX RD @ ASTOR AV,,39.669413,-84.24109,,,,,0
11570,1570,ALEX RD @ W GIBBONS RD,,39.667525,-84.241271,,,,,0
11571,1571,ALEX RD @ LIBERTY LN,,39.664982,-84.241532,,,,,0
11572,1572,ALEX RD @ BISHOP DR,,39.661389,-84.241919,,,,,0
11573,1573,ALEX RD @ KING RICHARD PKY,,39.658792,-84.242114,,,,,0
11574,1574,ALEX RD @ FAME RD,,39.655866,-84.242369,,,,,0
11575,1575,ALEX RD @ PROGRESS RD,,39.654361,-84.242488,,,,,0
11576,1576,ALEX RD @ SHELTERING TREE DR,,39.650916,-84.242773,,,,,0
11577,1577,ALEX RD @ S ELM ST,,39.648217,-84.243,,,,,0
11583,1583,E 5TH ST @ JEFFERSON ST,E 5th St & S Main St,39.756809,-84.189847,,,,,0
